Date,PortfolioValue,Positions
2017-05-02,15299801.1094984,1
2017-05-03,15347191.2694984,1
2017-05-04,15345463.0294984,1
2017-05-05,15242791.9294984,1
2017-05-08,15314377.4494984,1
2017-05-09,15336799.089498399,1
2017-05-10,15515421.7894984,1
2017-05-11,15506394.0094984,1
2017-05-12,15477946.2694984,1
2017-05-15,15533113.5094984,1
2017-05-16,15616114.5094984,1
2017-05-17,15588894.729498401,1
2017-05-18,15466735.4494984,1
2017-05-19,15391261.389498401,1
2017-05-22,15316105.6894984,1
2017-05-23,15222234.969498402,1
2017-05-24,15123770.7694984,1
2017-05-25,15268988.4094984,1
2017-05-26,15360903.4894984,1
2017-05-29,15415161.1294984,1
2017-05-30,15451636.089498399,1
2017-05-31,15451818.0094984,1
2017-06-01,15492795.4894984,1
2017-06-02,15580048.8694984,1
2017-06-05,15610065.669498399,1
2017-06-06,15571839.729498401,1
2017-06-07,15610293.069498401,1
2017-06-08,15597217.569498401,1
2017-06-09,15593056.149498401,1
2017-06-12,15527337.5494984,1
2017-06-13,15528838.389498401,1
2017-06-14,15558764.229498401,1
2017-06-15,15519401.2894984,1
2017-06-16,15525018.069498401,1
2017-06-19,15569429.2894984,1
2017-06-20,15562334.4094984,1
2017-06-21,15559037.1094984,1
2017-06-22,15528360.8494984,1
2017-06-23,15463892.9494984,1
2017-06-27,15356605.6294984,1
2017-06-28,15327771.309498401,1
2017-06-29,15319198.329498399,1
2017-06-30,15358197.4294984,1
2017-07-03,15454592.2894984,1
2017-07-04,15482062.2094984,1
2017-07-05,15548917.809498401,1
2017-07-06,15560879.0494984,1
2017-07-07,15550259.469498402,1
2017-07-10,15731338.089498399,1
2017-07-11,15743958.7894984,1
2017-07-12,15800172.069498401,1
2017-07-13,15858568.389498401,1
2017-07-14,15850814.0494984,1
2017-07-17,15955054.2094984,1
2017-07-18,15957305.469498402,1
2017-07-19,16062819.069498401,1
2017-07-20,15985025.5294984,1
2017-07-21,16096587.969498402,1
2017-07-24,16146797.889498401,1
2017-07-25,16111914.729498401,1
2017-07-26,16160078.0494984,1
2017-07-27,16142272.6294984,1
2017-07-28,16161033.1294984,1
2017-07-31,16238121.729498401,1
2017-08-01,16259269.9294984,1
2017-08-02,16229071.2094984,1
2017-08-03,16201032.7894984,1
2017-08-04,16255563.309498401,1
2017-08-07,16233209.889498401,1
2017-08-08,16135132.2694984,1
2017-08-09,16046378.0494984,1
2017-08-10,15887516.4094984,1
2017-08-11,15752145.1894984,1
2017-08-14,15899659.569498401,1
2017-08-16,16029391.2694984,1
2017-08-17,16047173.9494984,1
2017-08-18,15983979.4894984,1
2017-08-21,15827164.4494984,1
2017-08-22,15824754.0094984,1
2017-08-23,15901433.2894984,1
2017-08-24,15928107.309498401,1
2017-08-28,16040738.5294984,1
2017-08-29,15859864.569498401,1
2017-08-30,15982433.169498399,1
