Date,Drawdown
2012-12-31,-0.00544897794043564
2013-01-01,0.0
2013-01-02,0.0
2013-01-03,-0.0005567230849728988
2013-01-04,-0.00015702445986409685
2013-01-07,-0.004072439562970542
2013-01-08,-0.0005689587571702237
2013-01-09,-0.004221306908036682
2013-01-10,-0.008495635062261364
2013-01-11,-0.022605404384341554
2013-01-14,-0.021155477228972375
2013-01-15,-0.014523742898085668
2013-01-16,-0.017855924293125325
2013-01-17,-0.019369069088180035
2013-01-18,-0.01964845027001627
2013-01-21,-0.01697495589492637
2013-01-22,-0.025056617381182256
2013-01-23,-0.030307760032484032
2013-01-24,-0.03830988964945792
2013-01-25,-0.027587362247304736
2013-01-28,-0.026500426700452717
2013-01-29,-0.028566216023081403
2013-01-30,-0.02542368754709856
2013-01-31,-0.01976264987719034
2013-02-01,-0.018198523114647203
2013-02-04,-0.021526625952287715
2013-02-05,-0.023400723077160124
2013-02-06,-0.02065585394758651
2013-02-07,-0.029932532751769547
2013-02-08,-0.03820384715708225
2013-02-11,-0.03600958327638282
2013-02-12,-0.03043011675445595
2013-02-13,-0.035424310289616345
2013-02-14,-0.040059590773658504
2013-02-15,-0.04088142008957096
2013-02-18,-0.038379225125242056
2013-02-19,-0.024283730754058652
2013-02-20,-0.021918167462598337
2013-02-21,-0.0307217336084894
2013-02-22,-0.029594012487646926
2013-02-25,-0.033866301363171925
2013-02-26,-0.044984448833034874
2013-02-27,-0.04187658809494399
2013-02-28,-0.05459149078654246
2013-03-01,-0.04752946865005403
2013-03-04,-0.061351699675499916
2013-03-05,-0.0472827159274104
2013-03-06,-0.04443180430546101
2013-03-07,-0.03794893731964033
2013-03-08,-0.026647254766819395
2013-03-11,-0.024579426165491136
2013-03-12,-0.02500767469239351
2013-03-13,-0.03561600248737251
2013-03-14,-0.03526116799365364
2013-03-15,-0.0380223513528235
2013-03-18,-0.03808964754990818
2013-03-19,-0.04685038884310899
2013-03-20,-0.0523421663809559
2013-03-21,-0.05866393034951334
2013-03-22,-0.06240600676315933
2013-03-25,-0.06492859451448352
2013-03-26,-0.06262624886270907
2013-03-28,-0.054848439902683954
2013-04-01,-0.05262358684149171
2013-04-02,-0.04896512085452642
2013-04-03,-0.052142317068401334
2013-04-04,-0.07249635776845675
2013-04-05,-0.0753839764069979
2013-04-08,-0.07215987678303348
2013-04-09,-0.08419773894638671
2013-04-10,-0.07695218172693996
2013-04-11,-0.06711266200168531
2013-04-12,-0.07047951113461703
2013-04-15,-0.07260036098213296
2013-04-16,-0.06670480626177833
2013-04-17,-0.06094180465689358
2013-04-18,-0.0585415736275412
2013-04-22,-0.049950092466401586
2013-04-23,-0.049091556133897485
2013-04-25,-0.043375457939101913
2013-04-26,-0.04866330760699544
2013-04-29,-0.03926019352344101
2013-04-30,-0.026928675227355092
2013-05-02,-0.012757727544288722
2013-05-03,-0.016136812349417773
2013-05-06,-0.006433924297031823
2013-05-07,0.0
2013-05-08,0.0
2013-05-09,0.0
2013-05-10,0.0
2013-05-11,0.0
2013-05-13,-0.010648337092449167
2013-05-14,-0.007818499571818793
2013-05-15,0.0
2013-05-16,0.0
2013-05-17,0.0
2013-05-20,-0.0071247464008727945
2013-05-21,-0.010101080251444183
2013-05-22,-0.009861559981147572
2013-05-23,-0.02250508900336312
2013-05-24,-0.02071065025704255
2013-05-27,-0.007464393997277052
2013-05-28,-0.002220470702504085
2013-05-29,0.0
2013-05-30,0.0
2013-05-31,-0.0010778639878864515
2013-06-03,-0.005383440681316465
2013-06-04,0.0
2013-06-05,-0.0035017350812870385
2013-06-06,-0.008877802543673652
2013-06-07,-0.013114493683109685
2013-06-10,-0.013888336305182047
2013-06-11,-0.0211873443535725
2013-06-12,-0.02680256418408722
2013-06-13,-0.03947375103847195
2013-06-14,-0.02961017409934441
2013-06-17,-0.018204744900660708
2013-06-18,-0.01384944974125868
2013-06-19,-0.009865521267323651
2013-06-20,-0.031064531590073274
2013-06-21,-0.04397681514078211
2013-06-24,-0.06381285139802229
2013-06-25,-0.07311840614485154
2013-06-26,-0.0745824852765612
2013-06-27,-0.06584856301940345
2013-06-28,-0.051141664543637444
2013-07-01,-0.035968127300792574
2013-07-02,-0.0368236317071039
2013-07-03,-0.04421596750890988
2013-07-04,-0.03324023484157801
2013-07-05,-0.032686101305671844
2013-07-08,-0.033360783189740006
2013-07-09,-0.03006903555363838
2013-07-10,-0.032651103398141035
2013-07-11,-0.025900395901068074
2013-07-12,-0.019464669571773174
2013-07-15,-0.006781816748211544
2013-07-16,-0.010297162126871595
2013-07-17,-0.015531293630938636
2013-07-18,-0.009634146211980554
2013-07-19,-0.00889919015383156
2013-07-22,-0.012202603759109976
2013-07-23,-0.012010115267690025
2013-07-24,-0.02067598603798204
2013-07-25,-0.03246833654770176
2013-07-26,-0.03718916540798223
2013-07-29,-0.05479311289602895
2013-07-30,-0.07485663555221989
2013-07-31,-0.08184649541742073
2013-08-01,-0.08457049922024307
2013-08-02,-0.09122787896390017
2013-08-05,-0.09225253992327742
2013-08-06,-0.11069060420747745
2013-08-07,-0.1113108449020529
2013-08-08,-0.10349270122528731
2013-08-12,-0.08374221540867821
2013-08-13,-0.06597883300854634
2013-08-14,-0.05819568723931168
2013-08-16,-0.07858002404786923
2013-08-19,-0.09532068981682029
2013-08-20,-0.10946567744389568
2013-08-21,-0.11929231214729619
2013-08-22,-0.1150945075717833
2013-08-23,-0.1002340071685206
2013-08-26,-0.09419103513485039
2013-08-27,-0.11383847155706295
2013-08-28,-0.12398203175643774
2013-08-29,-0.10618170712057862
2013-08-30,-0.10108756724663548
2013-09-02,-0.09277556420804478
2013-09-03,-0.10527176152477513
2013-09-04,-0.09321303805218117
2013-09-05,-0.07855474778131932
2013-09-06,-0.07128490465587123
2013-09-10,-0.04488870506478182
2013-09-11,-0.038594914693806937
2013-09-12,-0.04086783435511965
2013-09-13,-0.047803253030827886
2013-09-16,-0.051944672088652055
2013-09-17,-0.05194661641684828
2013-09-18,-0.044346237498052776
2013-09-19,-0.03279303935646072
2013-09-20,-0.038484087986625726
2013-09-23,-0.03911988330677052
2013-09-24,-0.03785801430746161
2013-09-25,-0.035666756430387525
2013-09-26,-0.03411129387345824
2013-09-27,-0.029944598549084156
2013-09-30,-0.03171393720759108
2013-10-01,-0.03090509667798791
2013-10-03,-0.02027934308596513
2013-10-04,-0.019902143415909568
2013-10-07,-0.012815067140900749
2013-10-08,-0.011625138284850012
2013-10-09,0.0
2013-10-10,0.0
2013-10-11,0.0
2013-10-14,0.0
2013-10-15,-0.004510021475046866
2013-10-17,-0.01829479199623041
2013-10-18,-0.006216360810191945
2013-10-21,-0.004104023788121358
2013-10-22,-0.0001742725920292898
