Date,Drawdown
1996-12-23,-0.24165042851505958
1996-12-24,-0.24165042851505958
1997-01-01,-0.24165042851505958
1997-01-02,-0.24165042851505958
1997-01-03,-0.24165042851505958
1997-01-06,-0.24165042851505958
1997-01-07,-0.24165042851505958
1997-01-08,-0.24165042851505958
1997-01-09,-0.24165042851505958
1997-01-10,-0.24165042851505958
1997-01-13,-0.24165042851505958
1997-01-14,-0.24165042851505958
1997-01-15,-0.24165042851505958
1997-01-16,-0.24165042851505958
1997-01-17,-0.24165042851505958
1997-01-20,-0.24165042851505958
1997-01-21,-0.24165042851505958
1997-01-22,-0.24165042851505958
1997-01-24,-0.24165042851505958
1997-01-27,-0.24165042851505958
1997-01-28,-0.24165042851505958
1997-01-29,-0.24165042851505958
1997-01-30,-0.24165042851505958
1997-01-31,-0.24165042851505958
1997-02-03,-0.24165042851505958
1997-02-04,-0.24165042851505958
1997-02-05,-0.24165042851505958
1997-02-06,-0.24165042851505958
1997-02-07,-0.24165042851505958
1997-02-10,-0.24165042851505958
1997-02-11,-0.24165042851505958
1997-02-12,-0.24165042851505958
1997-02-13,-0.24165042851505958
1997-02-14,-0.24165042851505958
1997-02-17,-0.24165042851505958
1997-02-18,-0.24165042851505958
1997-02-19,-0.24165042851505958
1997-02-20,-0.24165042851505958
1997-02-21,-0.24165042851505958
1997-02-24,-0.24165042851505958
1997-02-25,-0.24165042851505958
1997-02-26,-0.24165042851505958
1997-02-27,-0.24165042851505958
1997-02-28,-0.24165042851505958
1997-03-01,-0.24165042851505958
1997-03-03,-0.24165042851505958
1997-03-04,-0.24165042851505958
1997-03-05,-0.24165042851505958
1997-03-06,-0.24165042851505958
1997-03-10,-0.24165042851505958
1997-03-11,-0.24165042851505958
1997-03-12,-0.24165042851505958
1997-03-13,-0.24165042851505958
1997-03-14,-0.24165042851505958
1997-03-17,-0.24165042851505958
1997-03-18,-0.24165042851505958
1997-03-19,-0.24165042851505958
1997-03-20,-0.24165042851505958
1997-03-21,-0.24165042851505958
1997-03-25,-0.24165042851505958
1997-03-26,-0.24165042851505958
1997-03-27,-0.24165042851505958
1997-03-28,-0.24165042851505958
1997-03-31,-0.24165042851505958
1997-04-01,-0.24165042851505958
1997-04-02,-0.24165042851505958
1997-04-03,-0.24165042851505958
1997-04-04,-0.24165042851505958
1997-04-07,-0.24165042851505958
1997-04-09,-0.24165042851505958
1997-04-10,-0.24165042851505958
1997-04-11,-0.24165042851505958
1997-04-12,-0.24165042851505958
1997-04-15,-0.24165042851505958
1997-04-17,-0.24165042851505958
1997-04-21,-0.24165042851505958
1997-04-22,-0.24165042851505958
1997-04-23,-0.24165042851505958
1997-04-24,-0.24165042851505958
1997-04-25,-0.24165042851505958
1997-04-28,-0.24165042851505958
1997-04-29,-0.24165042851505958
1997-04-30,-0.24165042851505958
1997-05-02,-0.24165042851505958
1997-05-05,-0.24165042851505958
1997-05-06,-0.24165042851505958
1997-05-07,-0.24165042851505958
1997-05-09,-0.24165042851505958
1997-05-12,-0.24165042851505958
1997-05-13,-0.24165042851505958
1997-05-14,-0.24165042851505958
1997-05-15,-0.24165042851505958
1997-05-16,-0.24165042851505958
1997-05-19,-0.24165042851505958
1997-05-20,-0.24165042851505958
1997-05-21,-0.24165042851505958
1997-05-22,-0.24165042851505958
1997-05-23,-0.2448241551919509
1997-05-26,-0.24609536033155222
1997-05-27,-0.24947787139866529
1997-05-28,-0.25077118445373814
1997-05-29,-0.24585217326136755
1997-05-30,-0.2413311045474812
1997-06-02,-0.23191313255669532
1997-06-03,-0.22979077267144787
1997-06-04,-0.22524759604209
1997-06-05,-0.22387690528286763
1997-06-06,-0.2302882007695528
1997-06-09,-0.22980182662918347
1997-06-10,-0.22520338021114727
1997-06-11,-0.2130219187864456
1997-06-12,-0.20229957978285162
1997-06-13,-0.19411965105846019
1997-06-16,-0.19438494604411616
1997-06-17,-0.18554177985558495
1997-06-18,-0.1849338121801234
1997-06-19,-0.1845469236593752
1997-06-20,-0.18433689846239765
1997-06-23,-0.18197135150696542
1997-06-24,-0.17866621814400185
1997-06-25,-0.18165078673263124
1997-06-26,-0.1799484772413389
1997-06-27,-0.18052328304359344
1997-06-30,-0.1561824681096614
1997-07-01,-0.15058916549541534
1997-07-02,-0.14411154626231626
1997-07-03,-0.14681976590755408
1997-07-04,-0.14673133424566853
1997-07-07,-0.14478583768419173
1997-07-08,-0.13954626171748696
1997-07-09,-0.11879798304764577
1997-07-10,-0.11952754425819956
1997-07-11,-0.12819384712296011
1997-07-14,-0.14342620088270508
1997-07-15,-0.14398995272722404
1997-07-16,-0.14882053225770908
1997-07-17,-0.1481130789626266
1997-07-18,-0.1614883678227801
1997-07-21,-0.15494442484326687
1997-07-22,-0.1457585859649302
1997-07-23,-0.13268175396363968
1997-07-24,-0.135798970045097
1997-07-25,-0.14230975115140299
1997-07-28,-0.139280966731831
1997-07-29,-0.13207378628817812
1997-07-30,-0.12714372113807204
1997-07-31,-0.1169740800212613
1997-08-01,-0.10887152900101937
1997-08-04,-0.08277313478711679
1997-08-05,-0.0678171299707635
1997-08-06,-0.0735872959087801
1997-08-07,-0.08774741576816558
1997-08-08,-0.09881242746156527
1997-08-11,-0.08514973570028461
1997-08-12,-0.09367233711448142
1997-08-13,-0.1039304098931777
1997-08-14,-0.11484066617827804
1997-08-19,-0.13742390183223963
1997-08-20,-0.12681210240600216
1997-08-21,-0.14101643809633047
1997-08-22,-0.16033875621827098
1997-08-26,-0.15100921588937066
1997-08-27,-0.15106448567804887
1997-08-28,-0.1772844734270439
1997-08-29,-0.19578879867654542
1997-09-01,-0.18599499212274717
1997-09-02,-0.18509962154615833
1997-09-03,-0.18204872921111492
1997-09-04,-0.17596905245649974
1997-09-05,-0.1726639190935364
1997-09-08,-0.15938811585300383
1997-09-09,-0.16740223521136022
1997-09-10,-0.16631894735326525
1997-09-11,-0.17240967806561602
1997-09-12,-0.17788138714476964
1997-09-15,-0.17508473583764672
1997-09-16,-0.17749449862402167
1997-09-17,-0.19233996386301822
1997-09-18,-0.20036513717911042
1997-09-19,-0.21228130361815611
1997-09-22,-0.22012961361047756
1997-09-23,-0.21315456627927365
1997-09-24,-0.2126681921389043
1997-09-25,-0.20436666987942065
1997-09-26,-0.19864071977234676
1997-09-29,-0.1976237556606657
1997-09-30,-0.20287438558510607
1997-10-01,-0.20242117331794385
1997-10-03,-0.21316562023700925
1997-10-06,-0.21154068844986662
1997-10-07,-0.2038250259503731
1997-10-08,-0.20053094654514525
1997-10-09,-0.1926494746796169
1997-10-10,-0.18465746323673182
1997-10-13,-0.1814628694511249
1997-10-14,-0.1911682443430378
1997-10-15,-0.18758676203668279
1997-10-16,-0.17950631893191238
1997-10-17,-0.17363666737427486
1997-10-20,-0.16187525634352817
1997-10-21,-0.16960197280075728
1997-10-22,-0.17512895166858933
1997-10-23,-0.18773046348724642
1997-10-24,-0.19967979179949913
1997-10-27,-0.20280806183869204
1997-10-30,-0.2206049337931112
1997-11-03,-0.225313919788504
1997-11-04,-0.22534708166171102
1997-11-05,-0.2306750892903009
1997-11-06,-0.23414603201929962
1997-11-07,-0.2384128597052657
1997-11-10,-0.24342030255952152
1997-11-11,-0.2444372666712027
1997-11-12,-0.2586747642347379
1997-11-13,-0.2752778087537052
